poem_id;pos;sentence;lemma;upos
doc1625;1;мій Романе;мій;DET
doc1625;2;мій Романе;Романий;NOUN
doc1630;1;Софіє;Софівати;NOUN
doc1635;1;Ой вербо, вербо, вербице;ой;INTJ
doc1635;2;Ой вербо, вербо, вербице;вербо;NOUN
doc1635;4;Ой вербо, вербо, вербице;вербо;NOUN
doc1635;6;Ой вербо, вербо, вербице;вербице;NOUN
doc1636;1;вербице;вербице;NOUN
doc1637;1;вербице;вербице;NOUN
doc1638;1;Тарасе;Тарасе;NOUN
doc1639;1;дівчатонька;дівчатонька;NOUN
doc1643;1;Ой вербо, вербо, вербице;ой;INTJ
doc1643;2;Ой вербо, вербо, вербице;вербо;NOUN
doc1643;4;Ой вербо, вербо, вербице;вербо;NOUN
doc1643;6;Ой вербо, вербо, вербице;вербице;NOUN
doc1644;1;вербице;вербице;NOUN
doc1645;1;вербице;вербице;NOUN
doc1646;1;Гнатусю;Гнатуся;NOUN
doc1656;1;Мотруню;Мотруня;NOUN
doc1660;1;Василю;Васиити;NOUN
doc1665;1;коню;коня;NOUN
doc1680;1;катраночку;катраночка;NOUN
doc1681;1;Антоню;Антоня;NOUN
doc1690;1;Ой шиття моє білесеньке;ой;INTJ
doc1690;2;Ой шиття моє білесеньке;шиття;NOUN
doc1690;3;Ой шиття моє білесеньке;мій;DET
doc1690;4;Ой шиття моє білесеньке;білесенький;ADJ
doc1696;1;Ой вишенька-черешенька, білий цвіт;ой;INTJ
doc1696;2;Ой вишенька-черешенька, білий цвіт;вишенький;NOUN
doc1696;4;Ой вишенька-черешенька, білий цвіт;черешенький;NOUN
doc1696;6;Ой вишенька-черешенька, білий цвіт;білий;ADJ
doc1696;7;Ой вишенька-черешенька, білий цвіт;цвіт;NOUN
doc1710;1;дівчата;дівчина;NOUN
doc1719;1;пане;пати;NOUN
doc1723;1;пане;пати;NOUN
doc1730;1;деркачику;деркачик;NOUN
doc1731;1;прикажчику;прикажчик;NOUN
doc1734;1;Яворе, явороньку зелененький;Яворе;NOUN
doc1734;3;Яворе, явороньку зелененький;яворонька;NOUN
doc1734;4;Яворе, явороньку зелененький;зелененький;ADJ
doc1737;1;Яворе, явороньку зелененький;Яворе;NOUN
doc1737;3;Яворе, явороньку зелененький;яворонька;NOUN
doc1737;4;Яворе, явороньку зелененький;зелененький;ADJ
doc1740;1;Яворе, явороньку зелененький;Яворе;NOUN
doc1740;3;Яворе, явороньку зелененький;яворонька;NOUN
doc1740;4;Яворе, явороньку зелененький;зелененький;ADJ
doc1743;1;челядонько;челядонько;NOUN
doc1763;1;пане господарю;пане;NOUN
doc1763;2;пане господарю;господарити;NOUN
doc1764;1;боже;божити;NOUN
doc1784;1;господарю;господарити;NOUN
doc1792;1;пане господарю;пане;NOUN
doc1792;2;пане господарю;господарити;NOUN
doc1793;1;боже;божити;NOUN
doc1807;1;бабусю;бабусь;DET
doc1815;1;сестро;сестро;NOUN
doc1827;1;Ключики мої, ясні, голосні;Ключик;NOUN
doc1827;2;Ключики мої, ясні, голосні;мій;DET
doc1827;4;Ключики мої, ясні, голосні;ясний;ADJ
doc1827;6;Ключики мої, ясні, голосні;голосна;ADJ
doc1841;1;коню;коня;NOUN
doc1870;1;сину;син;NOUN
doc1880;1;синку;синок;NOUN
doc1889;1;Ой щуко-рибо;ой;INTJ
doc1889;2;Ой щуко-рибо;щукий;NOUN
doc1889;4;Ой щуко-рибо;рибо;NOUN
doc1896;1;Браття;браття;NOUN
doc1910;1;сину;син;NOUN
doc1928;1;Ой коню, коню;ой;INTJ
doc1928;2;Ой коню, коню;коня;NOUN
doc1928;4;Ой коню, коню;коня;NOUN
doc1932;1;Пане Іване;Паний;NOUN
doc1932;2;Пане Іване;Іван;NOUN
doc1940;1;Йване;Йвати;NOUN
doc1941;1;Ой гордий, пишний, гречний молодче;ой;INTJ
doc1941;2;Ой гордий, пишний, гречний молодче;гордий;ADJ
doc1941;4;Ой гордий, пишний, гречний молодче;пишний;ADJ
doc1941;6;Ой гордий, пишний, гречний молодче;гречний;ADJ
doc1941;7;Ой гордий, пишний, гречний молодче;молодче;NOUN
doc1942;1;Гречний молодче, Василю-хлопче;Гречний;ADJ
doc1942;2;Гречний молодче, Василю-хлопче;молодче;NOUN
doc1942;4;Гречний молодче, Василю-хлопче;Василя;NOUN
doc1942;6;Гречний молодче, Василю-хлопче;хлоптати;NOUN
doc1970;1;коню;коня;NOUN
doc1982;1;Гречний молодче, Сергійку-хлопче;Гречний;ADJ
doc1982;2;Гречний молодче, Сергійку-хлопче;молодче;NOUN
doc1982;4;Гречний молодче, Сергійку-хлопче;Сергійка;NOUN
doc1982;6;Гречний молодче, Сергійку-хлопче;хлоптати;NOUN
doc2010;1;райськії пташки;райськія;ADJ
doc2010;2;райськії пташки;пташка;NOUN
doc2027;1;Ой доню, доню;ой;INTJ
doc2027;2;Ой доню, доню;доня;NOUN
doc2027;4;Ой доню, доню;доня;NOUN
doc2065;1;Ой риболовці, ви гарні хлопці,;ой;INTJ
doc2065;2;Ой риболовці, ви гарні хлопці,;риболовка;NOUN
doc2065;4;Ой риболовці, ви гарні хлопці,;ви;PRON
doc2065;5;Ой риболовці, ви гарні хлопці,;гарний;ADJ
doc2065;6;Ой риболовці, ви гарні хлопці,;хлопець;NOUN
doc2108;1;доню;доня;NOUN
doc2116;1;Гжешная панно, панно Ялинко;Гжешний;ADJ
doc2116;2;Гжешная панно, панно Ялинко;панно;NOUN
doc2116;4;Гжешная панно, панно Ялинко;панти;NOUN
doc2116;5;Гжешная панно, панно Ялинко;Ялинко;NOUN
doc2117;1;Панно Ялинко;Панно;NOUN
doc2117;2;Панно Ялинко;Ялинко;NOUN
doc2135;1;Золотарчику, мій голубчику;Золотарчик;NOUN
doc2135;3;Золотарчику, мій голубчику;мій;DET
doc2135;4;Золотарчику, мій голубчику;голубчик;NOUN
doc2159;1;біла березо;біти;ADJ
doc2159;2;біла березо;березо;NOUN
doc2169;1;дівко Мотруню;дівка;NOUN
doc2169;2;дівко Мотруню;Мотруня;NOUN
doc2179;1;ключі;ключ;NOUN
doc2209;1;Ой ти Василю, Василечку;ой;INTJ
doc2209;2;Ой ти Василю, Василечку;ти;PRON
doc2209;3;Ой ти Василю, Василечку;Василя;NOUN
doc2209;5;Ой ти Василю, Василечку;Василечк;NOUN
doc2225;1;вітроньку;вітронька;NOUN
doc2227;1;вітроньку буйнесенький;вітронька;NOUN
doc2227;2;вітроньку буйнесенький;буйнесенький;ADJ
doc2239;1;вітре;вітрути;NOUN
doc2241;1;вітроньку;вітронька;NOUN
doc2243;1;вітре буйнесенький;вітрути;NOUN
doc2243;2;вітре буйнесенький;буйнесенький;ADJ
doc2252;1;дядьку;дядько;NOUN
doc2268;1;діду;дід;NOUN
doc2270;1;бичку;бичок;NOUN
doc2271;1;пане-діду;пан;NOUN
doc2271;3;пане-діду;дід;NOUN
doc2279;1;Ой пане, пане та й господарю;ой;INTJ
doc2279;2;Ой пане, пане та й господарю;пан;NOUN
doc2279;4;Ой пане, пане та й господарю;пан;NOUN
doc2279;5;Ой пане, пане та й господарю;та;PART
doc2279;6;Ой пане, пане та й господарю;й;PART
doc2279;7;Ой пане, пане та й господарю;господарити;NOUN
doc2289;1;Петруню;Петруня;NOUN
doc2291;1;боже, боже, і отець, і мати;бог;NOUN
doc2291;3;боже, боже, і отець, і мати;бог;NOUN
doc2291;5;боже, боже, і отець, і мати;і;CCONJ
doc2291;6;боже, боже, і отець, і мати;отець;NOUN
doc2291;8;боже, боже, і отець, і мати;і;CCONJ
doc2291;9;боже, боже, і отець, і мати;мати;NOUN
doc2294;1;боже, боже, і отець, і мати;бог;NOUN
doc2294;3;боже, боже, і отець, і мати;бог;NOUN
doc2294;5;боже, боже, і отець, і мати;і;CCONJ
doc2294;6;боже, боже, і отець, і мати;отець;NOUN
doc2294;8;боже, боже, і отець, і мати;і;CCONJ
doc2294;9;боже, боже, і отець, і мати;мати;NOUN
doc2297;1;боже, боже, і отець, і мати;бог;NOUN
doc2297;3;боже, боже, і отець, і мати;бог;NOUN
doc2297;5;боже, боже, і отець, і мати;і;CCONJ
doc2297;6;боже, боже, і отець, і мати;отець;NOUN
doc2297;8;боже, боже, і отець, і мати;і;CCONJ
doc2297;9;боже, боже, і отець, і мати;мати;NOUN
doc2300;1;боже, боже, і отець, і мати;бог;NOUN
doc2300;3;боже, боже, і отець, і мати;бог;NOUN
doc2300;5;боже, боже, і отець, і мати;і;CCONJ
doc2300;6;боже, боже, і отець, і мати;отець;NOUN
doc2300;8;боже, боже, і отець, і мати;і;CCONJ
doc2300;9;боже, боже, і отець, і мати;мати;NOUN
doc2305;1;Мій милий боже;мій;DET
doc2305;2;Мій милий боже;милий;ADJ
doc2305;3;Мій милий боже;бог;NOUN
doc2309;1;Мій милий боже;мій;DET
doc2309;2;Мій милий боже;милий;ADJ
doc2309;3;Мій милий боже;бог;NOUN
doc2313;1;Мій милий боже;мій;DET
doc2313;2;Мій милий боже;милий;ADJ
doc2313;3;Мій милий боже;бог;NOUN
doc2317;1;Мій милий боже;мій;DET
doc2317;2;Мій милий боже;милий;ADJ
doc2317;3;Мій милий боже;бог;NOUN
doc2355;1;короваю;коровати;NOUN
doc2356;1;короваю;коровати;NOUN
doc2364;1;Пече ж наша, пече,;Пече;NOUN
doc2364;2;Пече ж наша, пече,;ж;PART
doc2364;3;Пече ж наша, пече,;наш;DET
doc2364;5;Пече ж наша, пече,;пекати;NOUN
doc2371;1;боже;божити;NOUN
doc2383;1;мій синочку;мій;DET
doc2383;2;мій синочку;синочка;NOUN
doc2385;1;моя мамцю;мій;DET
doc2385;2;моя мамцю;мамець;NOUN
doc2393;1;синоньку;синонька;NOUN
doc2394;1;синоньку;синонька;NOUN
doc2403;1;Мамцю ж моя милая;Мамець;NOUN
doc2403;2;Мамцю ж моя милая;ж;PART
doc2403;3;Мамцю ж моя милая;мій;DET
doc2403;4;Мамцю ж моя милая;мила;NOUN
doc2405;1;сину;син;NOUN
doc2414;1;брате;брати;NOUN
doc2415;1;брате;брати;NOUN
doc2426;1;вороги;ворог;NOUN
doc2439;1;Ой місяцю ясний;ой;INTJ
doc2439;2;Ой місяцю ясний;місяць;NOUN
doc2439;3;Ой місяцю ясний;ясний;ADJ
doc2440;1;Ой місяцю ясний;ой;INTJ
doc2440;2;Ой місяцю ясний;місяць;NOUN
doc2440;3;Ой місяцю ясний;ясний;ADJ
doc2442;1;Бідна моя голівонька;бідний;ADJ
doc2442;2;Бідна моя голівонька;мій;DET
doc2442;3;Бідна моя голівонька;голівонька;NOUN
doc2455;1;Оксано;Оксати;NOUN
doc2456;1;Оксано;Оксати;NOUN
doc2465;1;Василечки та запашнії;Василечка;NOUN
doc2465;2;Василечки та запашнії;та;PART
doc2465;3;Василечки та запашнії;запашнія;ADJ
doc2466;1;Василечки та запашнії;Василечка;NOUN
doc2466;2;Василечки та запашнії;та;PART
doc2466;3;Василечки та запашнії;запашнія;ADJ
doc2467;1;Свати наші та вчорашнії;Свати;NOUN
doc2467;2;Свати наші та вчорашнії;наш;DET
doc2467;3;Свати наші та вчорашнії;та;PART
doc2467;4;Свати наші та вчорашнії;вчорашнія;ADJ
doc2475;1;Ой свате, сваточку;ой;INTJ
doc2475;2;Ой свате, сваточку;сватий;NOUN
doc2475;4;Ой свате, сваточку;сваточка;NOUN
doc2476;1;Ой свате, сваточку;ой;INTJ
doc2476;2;Ой свате, сваточку;сватий;NOUN
doc2476;4;Ой свате, сваточку;сваточка;NOUN
doc2487;1;дружечки;дружечка;NOUN
doc2496;1;матінко;матінка;NOUN
doc2497;1;матінко;матінка;NOUN
doc2500;1;Ой матінко-утко;ой;INTJ
doc2500;2;Ой матінко-утко;матінка;NOUN
doc2500;4;Ой матінко-утко;утко;NOUN
doc2510;1;моя матінко;мій;DET
doc2510;2;моя матінко;матінка;NOUN
doc2512;1;донечко;донечко;NOUN
doc2533;1;Оксанко;Оксанка;NOUN
doc2547;1;сивая зозуленько;сива;ADJ
doc2547;2;сивая зозуленько;зозуленько;NOUN
doc2548;1;сивая зозуленько;сива;ADJ
doc2548;2;сивая зозуленько;зозуленько;NOUN
doc2549;1;дорогії галочки;дорогія;ADJ
doc2549;2;дорогії галочки;галочка;NOUN
